fight_id,bout,outcome,weightclass,method,round,time,time format,referee,details,event,fighter_a_nickname,fighter_b_nickname
8259,Michael Johnson vs. Daniel Zellhuber,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Derek Cleary 28 - 29.Eric Colon 28 - 29.Junichiro Kamijo 28 - 29.,UFC 318: Holloway vs. Poirier 3 ,The Menace,Golden Boy
8258,Kyler Phillips vs. Vinicius Oliveira,L/W,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Hill,Robbie Scheuermann 28 - 29.Sal D'amato 28 - 29.Chris Lee 28 - 29.,UFC 318: Holloway vs. Poirier 3 ,The Matrix,LokDog
8257,Marvin Vettori vs. Brendan Allen,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Bassel Mahgoub,Todd Maxwell 27 - 30.Junichiro Kamijo 27 - 30.Derek Cleary 28 - 29.,UFC 318: Holloway vs. Poirier 3 ,The Italian Dream,All In
8256,Francisco Prado vs. Nikolay Veretennikov,L/W,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 28 - 29.Todd Singletary 29 - 28.Chris Lee 28 - 29.,UFC 318: Holloway vs. Poirier 3 ,,
8255,Ateba Gautier vs. Robert Valentin,W/L,Middleweight Bout,KO/TKO ,1,1:10,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,UFC 318: Holloway vs. Poirier 3 ,The Silent Assassin,Robzilla
8254,Adam Fugitt vs. Islam Dulatov,L/W,Welterweight Bout,KO/TKO ,1,4:06,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance ,UFC 318: Holloway vs. Poirier 3 ,,The Ripper
8253,Jimmy Crute vs. Marcin Prachnio,W/L,Light Heavyweight Bout,Submission ,1,4:42,3 Rnd (5-5-5),Dan Miragliotta,Armbar From Side Control ,UFC 318: Holloway vs. Poirier 3 ,,
8252,Ryan Spann vs. Lukasz Brzeski,W/L,Heavyweight Bout,Submission ,1,2:47,3 Rnd (5-5-5),Chris Hill,Guillotine Choke Standing ,UFC 318: Holloway vs. Poirier 3 ,Superman,The Bull
8251,Brunno Ferreira vs. Jackson McVey,W/L,Middleweight Bout,Submission ,1,3:35,3 Rnd (5-5-5),Kerry Hatley,Armbar From Mount ,UFC 318: Holloway vs. Poirier 3 ,The Hulk,The Moose
8250,Carli Judice vs. Nicolle Caliari,W/L,Women's Flyweight Bout,KO/TKO ,3,1:30,3 Rnd (5-5-5),Bassel Mahgoub,Knee to Body At Distance ,UFC 318: Holloway vs. Poirier 3 ,Crispy,
8249,Derrick Lewis vs. Tallison Teixeira,W/L,Heavyweight Bout,KO/TKO ,1,0:35,5 Rnd (5-5-5-5-5),Jason Herzog,Punches to Head On Ground ,UFC Fight Night: Lewis vs. Teixeira ,The Black Beast,Xicao
8248,Stephen Thompson vs. Gabriel Bonfim,L/W,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Blake Grice,Mike Bell 28 - 29.Rick Winter 29 - 28.Dave Tirelli 28 - 29.,UFC Fight Night: Lewis vs. Teixeira ,Wonderboy,Marretinha
8247,Calvin Kattar vs. Steve Garcia,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Sal D'amato 27 - 30.Anthony Maness 27 - 30.Dave Tirelli 27 - 30.,UFC Fight Night: Lewis vs. Teixeira ,,Mean Machine
8246,Nate Landwehr vs. Morgan Charriere,L/W,Featherweight Bout,KO/TKO ,3,0:27,3 Rnd (5-5-5),Blake Grice,Punch to Head At Distance ,UFC Fight Night: Lewis vs. Teixeira ,The Train,The Last Pirate
8245,Vitor Petrino vs. Austen Lane,W/L,Heavyweight Bout,Submission ,1,4:16,3 Rnd (5-5-5),Jimmy Neely,Rear Naked Choke ,UFC Fight Night: Lewis vs. Teixeira ,,
8244,Junior Tafa vs. Tuco Tokkos,L/W,Light Heavyweight Bout,Submission ,2,4:25,3 Rnd (5-5-5),Eric McMahon,Arm Triangle From Side Control ,UFC Fight Night: Lewis vs. Teixeira ,The Juggernaut,
8243,Max Griffin vs. Chris Curtis,L/W,Welterweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Justin Brown,Anthony Maness 29 - 28.Mike Bell 28 - 29.Derek Cleary 28 - 29.,UFC Fight Night: Lewis vs. Teixeira ,Pain,Action-Man
8242,Jake Matthews vs. Chidi Njokuani,W/L,Welterweight Bout,Submission ,1,1:09,3 Rnd (5-5-5),Jimmy Neely,Rear Naked Choke ,UFC Fight Night: Lewis vs. Teixeira ,The Celtic Kid,Bang Bang
8241,Lauren Murphy vs. Eduarda Moura,L/W,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Derek Cleary 28 - 29.Kerri Rowland 28 - 29.Rick Winter 28 - 29.,UFC Fight Night: Lewis vs. Teixeira ,Lucky,Ronda
8240,Kennedy Nzechukwu vs. Valter Walker,L/W,Heavyweight Bout,Submission ,1,0:54,3 Rnd (5-5-5),Eric McMahon,Heel Hook After Drop to Ground ,UFC Fight Night: Lewis vs. Teixeira ,African Savage,The Clean Monster
8239,Mitch Ramirez vs. Mike Davis,L/W,Lightweight Bout,KO/TKO ,2,4:08,3 Rnd (5-5-5),Justin Brown,Punches to Head At Distance ,UFC Fight Night: Lewis vs. Teixeira ,,Beast Boy
8238,Fatima Kline vs. Melissa Martinez,W/L,Women's Strawweight Bout,KO/TKO ,3,2:36,3 Rnd (5-5-5),Jimmy Neely,Kick to Head At Distance ,UFC Fight Night: Lewis vs. Teixeira ,The Archangel,Super Mely
8237,Ilia Topuria vs. Charles Oliveira,W/L,UFC Lightweight Title Bout,KO/TKO ,1,2:27,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance ,UFC 317: Topuria vs. Oliveira ,El Matador,Do Bronxs
8236,Alexandre Pantoja vs. Kai Kara-France,W/L,UFC Flyweight Title Bout,Submission ,3,1:55,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke ,UFC 317: Topuria vs. Oliveira ,The Cannibal,Don't Blink
8235,Brandon Royval vs. Joshua Van,L/W,Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 28 - 29.Ron McCarthy 28 - 29.Clemens Werner 27 - 30.,UFC 317: Topuria vs. Oliveira ,Raw Dawg,The Fearless
8234,Beneil Dariush vs. Renato Moicano,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Mike Bell 28 - 29.Junichiro Kamijo 28 - 29.David Lethaby 28 - 29.,UFC 317: Topuria vs. Oliveira ,,
8233,Payton Talbott vs. Felipe Lima,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Ben Cartlidge 28 - 29.Chris Lee 28 - 29.Ron McCarthy 28 - 29.,UFC 317: Topuria vs. Oliveira ,,Jungle Boy
8232,Jack Hermansson vs. Gregory Rodrigues,L/W,Middleweight Bout,KO/TKO ,1,4:21,3 Rnd (5-5-5),Herb Dean,Punch to Head At Distance ,UFC 317: Topuria vs. Oliveira ,The Joker,Robocop
8231,Hyder Amil vs. Jose Delgado,L/W,Featherweight Bout,KO/TKO ,1,0:26,3 Rnd (5-5-5),Marc Goddard,Knee to Head In Clinch ,UFC 317: Topuria vs. Oliveira ,The Hurricane,
8230,Viviane Araujo vs. Tracy Cortez,L/W,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Mike Bell 27 - 30.Sal D'amato 27 - 30.Ron McCarthy 27 - 30.,UFC 317: Topuria vs. Oliveira ,Vivi,
8229,Terrance McKinney vs. Viacheslav Borshchev,W/L,Lightweight Bout,Submission ,1,0:55,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke From Mount ,UFC 317: Topuria vs. Oliveira ,T. Wrecks,Slava Claus
8228,Niko Price vs. Jacobe Smith,L/W,Welterweight Bout,Submission ,2,4:03,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke ,UFC 317: Topuria vs. Oliveira ,The Hybrid,Cobe
8227,Jhonata Diniz vs. Alvin Hines,W/L,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Chris Lee 28 - 29.Tony Weeks 28 - 29.Clemens Werner 28 - 29.,UFC 317: Topuria vs. Oliveira ,,Goozie
8226,Jamahal Hill vs. Khalil Rountree Jr.,L/W,Light Heavyweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Ben Cartlidge 46 - 49.David Lethaby 45 - 50.Clemens Werner 45 - 50.,UFC Fight Night: Hill vs. Rountree Jr. ,Sweet Dreams,
8225,Rafael Fiziev vs. Ignacio Bahamondes,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Eric Colon 27 - 30.Vito Paolillo 27 - 30.27 - 30.,UFC Fight Night: Hill vs. Rountree Jr. ,Ataman,La Jaula
8224,Curtis Blaydes vs. Rizvan Kuniev,W/L,Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Herb Dean,Eric Colon 28 - 29.Ben Cartlidge 29 - 28.Darryl Ransom 28 - 29.,UFC Fight Night: Hill vs. Rountree Jr. ,Razor,
8223,Tofiq Musayev vs. Myktybek Orolbai,L/W,Catch Weight Bout,Submission ,1,4:35,3 Rnd (5-5-5),Rich Mitchell,Kimura From Side Control ,UFC Fight Night: Hill vs. Rountree Jr. ,,
8222,Nazim Sadykhov vs. Nikolas Motta,W/L,Lightweight Bout,KO/TKO ,2,4:17,3 Rnd (5-5-5),Lukasz Bosacki,Punches to Head At Distance ,UFC Fight Night: Hill vs. Rountree Jr. ,Black Wolf,Iron
8221,Muhammad Naimov vs. Bogdan Grad,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 28 - 29.David Lethaby 28 - 29.28 - 29.,UFC Fight Night: Hill vs. Rountree Jr. ,Hillman,The Unleashed
8220,Seokhyeon Ko vs. Oban Elliott,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Eric Colon 27 - 30.Darryl Ransom 27 - 30.Clemens Werner 27 - 30.,UFC Fight Night: Hill vs. Rountree Jr. ,The Korean Tyson,The Welsh Gangster
8219,Ismail Naurdiev vs. JunYong Park,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Vito Paolillo 26 - 29.Clemens Werner 26 - 29.Ben Cartlidge 25 - 29.,UFC Fight Night: Hill vs. Rountree Jr. ,,The Iron Turtle
8218,Daria Zhelezniakova vs. Melissa Mullins,W/L,Women's Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Rich Mitchell,Darryl Ransom 28 - 29.Eric Colon 27 - 30.David Lethaby 27 - 30.,UFC Fight Night: Hill vs. Rountree Jr. ,Iron Lady,No Mess
8217,Irina Alekseeva vs. Klaudia Sygula,L/W,Women's Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Ben Cartlidge 27 - 30.Eric Colon 27 - 30.Darryl Ransom 27 - 30.,UFC Fight Night: Hill vs. Rountree Jr. ,Russian Ronda,
8216,Tagir Ulanbekov vs. Azat Maksum,W/L,Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Rich Mitchell,Eric Colon 28 - 29.Vito Paolillo 27 - 30.Darryl Ransom 27 - 30.,UFC Fight Night: Hill vs. Rountree Jr. ,,Qazaq
8215,Hamdy Abdelwahab vs. Mohammed Usman,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 28 - 29.David Lethaby 28 - 29.Vito Paolillo 28 - 29.,UFC Fight Night: Hill vs. Rountree Jr. ,The Hammer,The Motor
8214,Kamaru Usman vs. Joaquin Buckley,W/L,Welterweight Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Mike Beltran,Sal D'amato 46 - 49.Derek Cleary 46 - 49.Mike Bell 47 - 48.,UFC Fight Night: Usman vs. Buckley ,The Nigerian Nightmare,New Mansa
8213,Rose Namajunas vs. Miranda Maverick,W/L,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Jon Marigliano 27 - 30.Derek Cleary 27 - 30.Ron McCarthy 28 - 29.,UFC Fight Night: Usman vs. Buckley ,Thug,Fear The
8212,Edmen Shahbazyan vs. Andre Petroski,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Will Fisher 27 - 30.Sal D'amato 27 - 30.Nate Mann 28 - 29.,UFC Fight Night: Usman vs. Buckley ,The Golden Boy,
8211,Cody Garbrandt vs. Raoni Barcelos,L/W,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Ron McCarthy 28 - 29.Mike Bell 28 - 29.Nate Mann 28 - 29.,UFC Fight Night: Usman vs. Buckley ,No Love,
8210,Mansur Abdul-Malik vs. Cody Brundage,D/D,Middleweight Bout,Overturned ,3,0:36,3 Rnd (5-5-5),Brent McKeehan,Technical Decision after Headbutt by Abdul-MalikWill Fisher 18 - 20.Jon Marigliano 19 - 19.Sal D'amato 19 - 19.,UFC Fight Night: Usman vs. Buckley ,,
8209,Alonzo Menifield vs. Oumar Sy,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Will Fisher 28 - 29.Derek Cleary 28 - 29.Ron McCarthy 28 - 29.,UFC Fight Night: Usman vs. Buckley ,Atomic,
8208,Paul Craig vs. Rodolfo Bellato,NC/NC,Light Heavyweight Bout,Could Not Continue ,1,4:59,3 Rnd (5-5-5),Kevin MacDonald,Illegal Upkick by Craig,UFC Fight Night: Usman vs. Buckley ,Bearjew,Trator
8207,Michael Chiesa vs. Court McGee,W/L,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Derek Cleary 27 - 30.Jon Marigliano 27 - 30.Will Fisher 28 - 29.,UFC Fight Night: Usman vs. Buckley ,Maverick,The Crusher
8206,Malcolm Wellmaker vs. Kris Moutinho,W/L,Bantamweight Bout,KO/TKO ,1,2:37,3 Rnd (5-5-5),Brent McKeehan,Punch to Head At Distance ,UFC Fight Night: Usman vs. Buckley ,The Machine,
8205,Cody Durden vs. Jose Ochoa,L/W,Flyweight Bout,KO/TKO ,2,0:11,3 Rnd (5-5-5),Kevin MacDonald,Punch to Head At Distance ,UFC Fight Night: Usman vs. Buckley ,Custom Made,Kalzifer
8204,Ricky Simon vs. Cameron Smotherman,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Blake Grice,Will Fisher 27 - 30.Jon Marigliano 27 - 30.Derek Cleary 28 - 29.,UFC Fight Night: Usman vs. Buckley ,,The Baby-Faced Killa
8203,Phil Rowe vs. Ange Loosa,W/L,Welterweight Bout,KO/TKO ,3,4:03,3 Rnd (5-5-5),Brent McKeehan,Punches to Head In Clinch ,UFC Fight Night: Usman vs. Buckley ,The Fresh Prince,The Last Ninja
8202,Jamey-Lyn Horth vs. Vanessa Demopoulos,W/L,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Nate Mann,Will Fisher 27 - 30.Jon Marigliano 27 - 30.Derek Cleary 27 - 30.,UFC Fight Night: Usman vs. Buckley ,,Lil Monster
8201,Merab Dvalishvili vs. Sean O'Malley,W/L,UFC Bantamweight Title Bout,Submission ,3,4:42,5 Rnd (5-5-5-5-5),Jason Herzog,Guillotine Choke On Ground ,UFC 316: Dvalishvili vs. O'Malley 2 ,The Machine,Suga
8200,Julianna Pena vs. Kayla Harrison,L/W,UFC Women's Bantamweight Title Bout,Submission ,2,4:55,5 Rnd (5-5-5-5-5),Vitor Ribeiro,Kimura From Side Control ,UFC 316: Dvalishvili vs. O'Malley 2 ,The Venezuelan Vixen,
8199,Kelvin Gastelum vs. Joe Pyfer,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Chris Lee 28 - 29.Eric Colon 27 - 29.Sal D'amato 27 - 30.,UFC 316: Dvalishvili vs. O'Malley 2 ,,Bodybagz
8198,Mario Bautista vs. Patchy Mix,W/L,Bantamweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Keith Peterson,Sal D'amato 28 - 29.Adrian Castro 27 - 30.Eric Colon 27 - 30.,UFC 316: Dvalishvili vs. O'Malley 2 ,,No Love
8197,Vicente Luque vs. Kevin Holland,L/W,Welterweight Bout,Submission ,2,1:03,3 Rnd (5-5-5),Keith Peterson,Anaconda Choke On Ground ,UFC 316: Dvalishvili vs. O'Malley 2 ,The Silent Assassin,Trailblazer
8196,Bruno Silva vs. Joshua Van,L/W,Flyweight Bout,KO/TKO ,3,4:01,3 Rnd (5-5-5),Vitor Ribeiro,Punches to Head On Ground ,UFC 316: Dvalishvili vs. O'Malley 2 ,Bulldog,The Fearless
8195,Azamat Murzakanov vs. Brendson Ribeiro,W/L,Light Heavyweight Bout,KO/TKO ,1,3:25,3 Rnd (5-5-5),Mike Beltran,Punches to Head On Ground ,UFC 316: Dvalishvili vs. O'Malley 2 ,The Professional,The Gorilla
8194,Serghei Spivac vs. Waldo Cortes-Acosta,L/W,Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Tony Tamburrino 27 - 30.Jon Bilyk 28 - 29.Maimunah Querido 28 - 29.,UFC 316: Dvalishvili vs. O'Malley 2 ,Polar Bear,Salsa Boy
8193,Khaos Williams vs. Andreas Gustafsson,L/W,Welterweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mike Beltran,Eric Colon 27 - 30.Sal D'amato 26 - 30.Chris Lee 26 - 30.,UFC 316: Dvalishvili vs. O'Malley 2 ,The OxFighter,Bane
8192,Ariane da Silva vs. Wang Cong,L/W,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Gasper Oliver,Jon Bilyk 27 - 30.Maimunah Querido 27 - 30.Tony Tamburrino 27 - 30.,UFC 316: Dvalishvili vs. O'Malley 2 ,Queen of Violence,The Joker
8191,Jeka Saragih vs. JooSang Yoo,L/W,Featherweight Bout,KO/TKO ,1,0:28,3 Rnd (5-5-5),Keith Peterson,Punch to Head At Distance ,UFC 316: Dvalishvili vs. O'Malley 2 ,,Zombie Jr.
8190,Quillan Salkilld vs. Yanal Ashmouz,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Gasper Oliver,Jon Bilyk 27 - 30.Adrian Castro 28 - 29.Tony Tamburrino 28 - 29.,UFC 316: Dvalishvili vs. O'Malley 2 ,,Red Fox
8189,MarQuel Mederos vs. Mark Choinski,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Jason Herzog,Adrian Castro 27 - 30.Tony Tamburrino 27 - 30.Chris Lee 28 - 29.,UFC 316: Dvalishvili vs. O'Malley 2 ,,The Shark
8188,Mateusz Gamrot vs. Ludovit Klein,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Eric Colon 27 - 30.Sal D'amato 27 - 30.Bryan Miner 27 - 30.,UFC Fight Night: Blanchfield vs. Barber ,Gamer,Mr. Highlight
8187,Billy Ray Goff vs. Ramiz Brahimaj,L/W,Welterweight Bout,Submission ,1,3:16,3 Rnd (5-5-5),Chris Tognoni,Guillotine Choke Standing ,UFC Fight Night: Blanchfield vs. Barber ,,
8186,Dustin Jacoby vs. Bruno Lopes,W/L,Light Heavyweight Bout,KO/TKO ,1,1:50,3 Rnd (5-5-5),Mike Beltran,Punch to Head At Distance ,UFC Fight Night: Blanchfield vs. Barber ,The Hanyak,Brunao
8185,Ketlen Vieira vs. Macy Chiasson,W/L,Women's Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Mark Smith,Sal D'amato 27 - 30.Mike Bell 28 - 29.Chris Leben 28 - 29.,UFC Fight Night: Blanchfield vs. Barber ,Fenomeno,
8184,Zachary Reese vs. Dusko Todorovic,W/L,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Eric Colon 28 - 29.Bryan Miner 28 - 29.Tony Weeks 28 - 29.,UFC Fight Night: Blanchfield vs. Barber ,Savage,Thunder
8183,Jafel Filho vs. Allan Nascimento,L/W,Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Sal D'amato 28 - 29.Junichiro Kamijo 28 - 29.Chris Leben 28 - 29.,UFC Fight Night: Blanchfield vs. Barber ,Pastor,Puro Osso
8182,Kurt Holobaugh vs. Jordan Leavitt,L/W,Lightweight Bout,Submission ,1,1:39,3 Rnd (5-5-5),Mike Beltran,Anaconda Choke On Ground ,UFC Fight Night: Blanchfield vs. Barber ,The Hurt,The Monkey King
8181,Bolaji Oki vs. Michael Aswell,W/L,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Mike Bell 28 - 29.Ron McCarthy 28 - 29.Bryan Miner 28 - 29.,UFC Fight Night: Blanchfield vs. Barber ,The Zulu Warrior,The Texas Kid
8180,Rayanne dos Santos vs. Alice Ardelean,L/W,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Mike Bell 27 - 30.Eric Colon 28 - 29.Sal D'amato 28 - 29.,UFC Fight Night: Blanchfield vs. Barber ,,
8179,Gilbert Burns vs. Michael Morales,L/W,Welterweight Bout,KO/TKO ,1,3:39,5 Rnd (5-5-5-5-5),Herb Dean,Punches to Head At Distance ,UFC Fight Night: Burns vs. Morales ,Durinho,
8178,Sodiq Yusuff vs. Mairon Santos,L/W,Lightweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Kerry Hatley,Derek Cleary 27 - 30.Sal D'amato 27 - 30.Eric Colon 28 - 29.,UFC Fight Night: Burns vs. Morales ,Super,The Legend
8177,Dustin Stoltzfus vs. Nursulton Ruziboev,L/W,Middleweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Tony Weeks 27 - 30.Mike Bell 28 - 29.Eric Colon 28 - 29.,UFC Fight Night: Burns vs. Morales ,,Black
8176,Julian Erosa vs. Melquizael Costa,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Herb Dean,Junichiro Kamijo 28 - 29.Chris Lee 28 - 29.Ron McCarthy 28 - 29.,UFC Fight Night: Burns vs. Morales ,Juicy J,Melk Cauthy
8175,Gabe Green vs. Matheus Camilo,W/L,Lightweight Bout,Submission ,2,3:43,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke ,UFC Fight Night: Burns vs. Morales ,Gifted,Jaguar
8174,Jared Gordon vs. Thiago Moises,W/L,Lightweight Bout,KO/TKO ,1,3:37,3 Rnd (5-5-5),Kerry Hatley,Punch to Head At Distance ,UFC Fight Night: Burns vs. Morales ,Flash,
8173,Yadier del Valle vs. Connor Matthews,W/L,Featherweight Bout,Submission ,1,2:54,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke ,UFC Fight Night: Burns vs. Morales ,The Cuban Problem,The Controller
8172,Luana Santos vs. Tainara Lisboa,W/L,Women's Bantamweight Bout,Submission ,2,4:59,3 Rnd (5-5-5),Herb Dean,Keylock From Mount ,UFC Fight Night: Burns vs. Morales ,,Thai Panther
8171,Elise Reed vs. Denise Gomes,L/W,Women's Strawweight Bout,KO/TKO ,2,0:30,3 Rnd (5-5-5),Jason Herzog,Punches to Head In Clinch ,UFC Fight Night: Burns vs. Morales ,,Dee
8170,HyunSung Park vs. Carlos Hernandez,W/L,Flyweight Bout,Submission ,1,2:26,3 Rnd (5-5-5),Kerry Hatley,Rear Naked Choke ,UFC Fight Night: Burns vs. Morales ,Peace of Mind,
8169,Tecia Pennington vs. Luana Pinheiro,W/L,Women's Strawweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary 28 - 29.Sal D'amato 28 - 29.Ron McCarthy 28 - 29.,UFC Fight Night: Burns vs. Morales ,Tiny Tornado,
8168,Belal Muhammad vs. Jack Della Maddalena,L/W,UFC Welterweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Jason Herzog,Mike Bell 47 - 48.David Therien 47 - 48.Eric Colon 46 - 49.,UFC 315: Muhammad vs. Della Maddalena ,Remember the Name,
8167,Valentina Shevchenko vs. Manon Fiorot,W/L,UFC Women's Flyweight Title Bout,Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),Marc Goddard,Sal D'amato 47 - 48.Guy Girard 47 - 48.Chris Lee 47 - 48.,UFC 315: Muhammad vs. Della Maddalena ,Bullet,The Beast
8166,Jose Aldo vs. Aiemann Zahabi,L/W,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Mike Bell 28 - 29.Pasquale Procopio 28 - 29.David Therien 28 - 29.,UFC 315: Muhammad vs. Della Maddalena ,,
8165,Alexa Grasso vs. Natalia Silva,L/W,Women's Flyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Erick Philippeaux,Chris Lee 27 - 30.David Therien 27 - 30.Jerin Valel 27 - 30.,UFC 315: Muhammad vs. Della Maddalena ,,
8164,Benoit Saint Denis vs. Kyle Prepolec,W/L,Lightweight Bout,Submission ,2,2:35,3 Rnd (5-5-5),Luc Lefebvre,Arm Triangle From Side Control ,UFC 315: Muhammad vs. Della Maddalena ,God of War,Killshot
8163,Mike Malott vs. Charles Radtke,W/L,Welterweight Bout,KO/TKO ,2,0:26,3 Rnd (5-5-5),Marc Goddard,Punch to Head At Distance ,UFC 315: Muhammad vs. Della Maddalena ,Proper,Chuck Buffalo
8162,Jessica Andrade vs. Jasmine Jasudavicius,L/W,Women's Flyweight Bout,Submission ,1,2:40,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke ,UFC 315: Muhammad vs. Della Maddalena ,Bate Estaca,
8161,Modestas Bukauskas vs. Ion Cutelaba,W/L,Light Heavyweight Bout,Decision - Split ,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Pasquale Procopio 27 - 30.Jerin Valel 30 - 27.Sal D'amato 28 - 29.,UFC 315: Muhammad vs. Della Maddalena ,The Baltic Gladiator,The Hulk
8160,Navajo Stirling vs. Ivan Erslan,W/L,Light Heavyweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Erick Philippeaux,Eric Colon 28 - 29.Guy Girard 28 - 29.Mike Bell 27 - 29.,UFC 315: Muhammad vs. Della Maddalena ,,
8159,Marc-Andre Barriault vs. Bruno Silva,W/L,Middleweight Bout,KO/TKO ,1,1:27,3 Rnd (5-5-5),Luc Lefebvre,Elbows to Head In Clinch ,UFC 315: Muhammad vs. Della Maddalena ,Powerbar,Blindado
8158,Daniel Santos vs. JeongYeong Lee,W/L,Featherweight Bout,Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),Marc Goddard,Sal D'amato 27 - 30.Guy Girard 27 - 30.Pasquale Procopio 27 - 30.,UFC 315: Muhammad vs. Della Maddalena ,Willycat,Korean Tiger
